PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1678,Mike,Trésor,Belgium,1999-05-28,KRC Genk,11.0,Midfielder,172.0,64.0,R
ply1679,Adnane,Abid,Belgium,2003-08-23,KRC Genk,,Forward,165.0,,R
ply1680,Kelvin,John,Tanzania,2003-06-10,KRC Genk,20.0,Forward,175.0,,R
ply1681,András,Németh,Hungary,2002-11-09,KRC Genk,35.0,Forward,187.0,78.0,R
ply1682,Paul,Onuachu,Nigeria,1994-05-28,KRC Genk,18.0,Forward,201.0,93.0,R
ply1683,Joseph,Paintsil,Ghana,1998-02-01,KRC Genk,28.0,Forward,168.0,66.0,R
ply1684,Ally,Samatta,Tanzania,1992-12-23,KRC Genk,7.0,Forward,183.0,78.0,R
ply1685,Guy,Martens,Belgium,1958-12-06,KRC Genk,,Goalkeeping,,,
ply1686,Anthony,Lopes,Portugal,1990-10-01,Olympique Lyon,1.0,Goalkeeper,184.0,81.0,L
ply1687,Kayne,Bonnevie,France,2001-07-22,Olympique Lyon,40.0,Goalkeeper,191.0,76.0,L
ply1688,Julian,Pollersbeck,Germany,1994-08-16,Olympique Lyon,30.0,Goalkeeper,195.0,87.0,R
ply1689,Rémy,Riou,France,1987-08-06,Olympique Lyon,35.0,Goalkeeper,191.0,81.0,R
ply1690,Damien Da,Silva,France,1988-05-17,Olympique Lyon,21.0,Defender,184.0,82.0,R
ply1691,Sinaly,Diomandé,Ivory Coast,2001-04-09,Olympique Lyon,2.0,Defender,184.0,74.0,R
ply1692,Malo,Gusto,France,2003-05-19,Olympique Lyon,27.0,Defender,179.0,76.0,R
ply1693,,Henrique,Brazil,1994-04-25,Olympique Lyon,12.0,Defender,173.0,71.0,L
ply1694,Saël,Kumbedi,France,2005-03-26,Olympique Lyon,20.0,Defender,179.0,,R
ply1696,Castello,Lukeba,France,2002-12-17,Olympique Lyon,4.0,Defender,184.0,73.0,L
ply1697,Houssem,Aouar,France,1998-06-30,Olympique Lyon,8.0,Midfielder,175.0,70.0,R
ply1698,Maxence,Caqueret,France,2000-02-15,Olympique Lyon,25.0,Midfielder,174.0,63.0,R
ply1699,Florent Da,Silva,France,2003-04-02,Olympique Lyon,,Midfielder,178.0,67.0,R
ply1700,Mohamed El,Arouch,France,2004-04-06,Olympique Lyon,32.0,Midfielder,166.0,56.0,R
ply1701,Romain,Faivre,France,1998-07-14,Olympique Lyon,15.0,Midfielder,180.0,75.0,L
ply1702,Johann,Lepenant,France,2002-10-22,Olympique Lyon,24.0,Midfielder,176.0,65.0,R
ply1703,Jeff,Reine-Adélaïde,France,1998-01-17,Olympique Lyon,22.0,Midfielder,188.0,75.0,R
ply1704,Thiago,Mendes,Brazil,1992-03-15,Olympique Lyon,23.0,Midfielder,177.0,72.0,R
ply1705,Bradley,Barcola,France,2002-09-02,Olympique Lyon,26.0,Forward,182.0,66.0,R
ply1706,Rayan,Cherki,France,2003-08-17,Olympique Lyon,18.0,Forward,176.0,71.0,
ply1707,Moussa,Dembélé,France,1996-07-12,Olympique Lyon,9.0,Forward,183.0,74.0,R
ply1708,Alexandre,Lacazette,France,1991-05-28,Olympique Lyon,91.0,Forward,176.0,73.0,R
ply1710,Karl Toko,Ekambi,Cameroon,1992-09-14,Olympique Lyon,7.0,Forward,185.0,78.0,R
ply1711,Rémy,Vercoutre,France,1980-06-26,Olympique Lyon,,Goalkeeping,185.0,78.0,R
ply1712,Terry,Peters,Netherlands,1986-06-30,Olympique Lyon,,Athletic,,,
ply1713,Adam,Dvořák,Czech Republic,2004-07-28,Slavia Praha,31.0,Republic,,,
ply1714,Ondřej,Kolář,Czech Republic,1994-10-17,Slavia Praha,1.0,Republic,193.0,81.0,R
ply1715,Přemysl,Kovář,Czech Republic,1985-10-14,Slavia Praha,31.0,Republic,187.0,89.0,R
ply1716,Aleš,Mandous,Czech Republic,1992-04-21,Slavia Praha,28.0,Republic,188.0,85.0,R
ply1717,Jan,Sirotník,Czech Republic,2002-02-16,Slavia Praha,34.0,Republic,188.0,,
ply1718,Jan,Bořil,Czech Republic,1991-01-11,Slavia Praha,18.0,Republic,175.0,75.0,R
ply1719,Eduardo,Santos,Brazil,1997-11-28,Slavia Praha,12.0,Republic,196.0,90.0,R
ply1720,Michal,Hošek,Czech Republic,2001-04-22,Slavia Praha,,Republic,189.0,77.0,R
ply1721,David,Hovorka,Czech Republic,1993-08-07,Slavia Praha,2.0,Republic,179.0,73.0,R
ply1722,Taras,Kacharaba,Ukraine,1995-01-07,Slavia Praha,30.0,Republic,189.0,79.0,R
ply1723,Aiham,Ousou,Sweden,2000-01-09,Slavia Praha,4.0,Republic,186.0,77.0,R
ply1724,Oscar,Dorley,Liberia,1998-07-19,Slavia Praha,19.0,Republic,174.0,66.0,L
ply1725,David,Douděra,Czech Republic,1998-05-31,Slavia Praha,21.0,Republic,175.0,66.0,
ply1726,Tomáš,Holeš,Czech Republic,1993-03-31,Slavia Praha,3.0,Republic,180.0,73.0,R
ply1727,Jakub,Hromada,Slovakia,1996-05-25,Slavia Praha,25.0,Republic,180.0,76.0,R
ply1728,David,Jurásek,Czech Republic,2000-08-07,Slavia Praha,33.0,Republic,182.0,77.0,R
ply1729,Jakub,Kopáček,Czech Republic,2002-01-23,Slavia Praha,49.0,Republic,,,
ply1730,Ondřej,Kričfaluši,Czech Republic,2004-03-29,Slavia Praha,41.0,Republic,,,
ply1731,Albert,Labík,Czech Republic,2004-05-13,Slavia Praha,52.0,Republic,178.0,,L
ply1732,Ondřej,Lingr,Czech Republic,1998-10-07,Slavia Praha,32.0,Republic,175.0,70.0,R
ply1733,Lukáš,Masopust,Czech Republic,1993-02-12,Slavia Praha,8.0,Republic,179.0,76.0,R
ply1734,Matouš,Nikl,Czech Republic,2002-02-02,Slavia Praha,42.0,Republic,,,
ply1735,Petr,Ševčík,Czech Republic,1994-05-04,Slavia Praha,23.0,Republic,172.0,66.0,R
ply1736,Martin,Šubert,Czech Republic,2002-02-11,Slavia Praha,45.0,Republic,,,
ply1737,Christ,Tiehi,Ivory Coast,1998-06-16,Slavia Praha,5.0,Republic,180.0,76.0,R
ply1738,Ibrahim,Traoré,Ivory Coast,1988-09-16,Slavia Praha,27.0,Republic,186.0,80.0,R
ply1739,Štěpán,Beran,Czech Republic,2004-03-10,Slavia Praha,53.0,Republic,176.0,,
ply1740,Erik,Biegon,Czech Republic,2004-04-29,Slavia Praha,44.0,Republic,179.0,,
ply1741,,Ewerton,Brazil,1996-12-28,Slavia Praha,22.0,Republic,175.0,73.0,R
ply1742,Matěj,Jurásek,Czech Republic,2003-08-30,Slavia Praha,35.0,Republic,181.0,73.0,R
ply1743,Václav,Jurečka,Czech Republic,1994-06-26,Slavia Praha,15.0,Republic,182.0,78.0,R
ply1744,Peter,Olayinka,Nigeria,1995-11-16,Slavia Praha,9.0,Republic,188.0,77.0,R
ply1745,Lukáš,Provod,Czech Republic,1996-10-23,Slavia Praha,17.0,Republic,189.0,84.0,L
ply1746,Ivan,Schranz,Slovakia,1993-09-13,Slavia Praha,26.0,Republic,185.0,75.0,R
ply1747,Daniel,Šmiga,Czech Republic,2004-01-02,Slavia Praha,35.0,Republic,,,
ply1748,Yira,Sor,Nigeria,2000-07-24,Slavia Praha,20.0,Republic,174.0,69.0,R
ply1749,Stanislav,Tecl,Czech Republic,1990-09-01,Slavia Praha,11.0,Republic,181.0,82.0,R
ply1750,Moses,Usor,Nigeria,2002-02-05,Slavia Praha,16.0,Republic,,,
ply1751,Jindřich,Trpišovský,Czech Republic,1976-02-27,Slavia Praha,,Republic,,,
ply1752,Hubert,Idasiak,Poland,2002-02-03,SSC Napoli,16.0,Goalkeeper,188.0,74.0,R
ply1753,Davide,Marfella,Italy,1999-09-15,SSC Napoli,12.0,Goalkeeper,183.0,79.0,R
ply1754,Alex,Meret,Italy,1997-03-22,SSC Napoli,1.0,Goalkeeper,190.0,82.0,L
ply1755,Salvatore,Sirigu,Italy,1987-01-12,SSC Napoli,30.0,Goalkeeper,192.0,80.0,R
ply1756,Giovanni Di,Lorenzo,Italy,1993-08-04,SSC Napoli,22.0,Defender,183.0,83.0,R
ply1757,Juan,Jesus,Brazil,1991-06-10,SSC Napoli,5.0,Defender,185.0,83.0,L
ply1758,Min-jae,Kim,South Korea,1996-11-15,SSC Napoli,3.0,Defender,190.0,88.0,R
ply1759,Mário,Rui,Portugal,1991-05-27,SSC Napoli,6.0,Defender,170.0,67.0,L
ply1760,Mathías,Olivera,Uruguay,1997-10-31,SSC Napoli,17.0,Defender,185.0,78.0,L
ply1761,Leo,Østigård,Norway,1999-11-28,SSC Napoli,55.0,Defender,184.0,80.0,R
ply1762,Amir,Rrahmani,Kosovo,1994-02-24,SSC Napoli,13.0,Defender,192.0,87.0,
ply1763,Alessandro,Zanoli,Italy,2000-10-03,SSC Napoli,59.0,Defender,188.0,76.0,R
ply1764,Frank,Anguissa,Cameroon,1995-11-16,SSC Napoli,99.0,Midfielder,184.0,78.0,R
ply1765,Diego,Demme,Germany,1991-11-21,SSC Napoli,4.0,Midfielder,170.0,68.0,R
ply1766,Eljif,Elmas,North Macedonia,1999-09-24,SSC Napoli,7.0,Midfielder,182.0,74.0,R
ply1767,Gianluca,Gaetano,Italy,2000-05-05,SSC Napoli,70.0,Midfielder,183.0,70.0,R
ply1768,Stanislav,Lobotka,Slovakia,1994-11-25,SSC Napoli,68.0,Midfielder,172.0,64.0,
ply1769,Tanguy,NDombèlé,France,1996-12-28,SSC Napoli,91.0,Midfielder,181.0,76.0,R
ply1770,Karim,Zedadka,France,2000-06-09,SSC Napoli,31.0,Midfielder,182.0,67.0,R
ply1771,Piotr,Zieliński,Poland,1994-05-20,SSC Napoli,20.0,Midfielder,177.0,69.0,
ply1772,Khvicha,Kvaratskhelia,Georgia,2001-02-12,SSC Napoli,77.0,Forward,183.0,70.0,
ply1773,Hirving,Lozano,Mexico,1995-07-30,SSC Napoli,11.0,Forward,175.0,70.0,R
ply1774,Victor,Osimhen,Nigeria,1998-12-29,SSC Napoli,9.0,Forward,185.0,78.0,R
ply1775,Matteo,Politano,Italy,1993-08-03,SSC Napoli,21.0,Forward,171.0,66.0,L
ply1776,Giacomo,Raspadori,Italy,2000-02-18,SSC Napoli,81.0,Forward,172.0,69.0,
ply1777,Giovanni,Simeone,Argentina,1995-07-05,SSC Napoli,18.0,Forward,181.0,81.0,R
ply1778,Alessio,Zerbin,Italy,1999-03-03,SSC Napoli,23.0,Forward,182.0,75.0,R
ply1779,Alejandro,Rosalen,Spain,1977-02-25,SSC Napoli,,Goalkeeping,,,
ply1781,Fraser,Forster,England,1988-03-17,Tottenham Hotspur,20.0,Goalkeeper,201.0,93.0,R
ply1782,Hugo,Lloris,France,1986-12-26,Tottenham Hotspur,1.0,Goalkeeper,188.0,82.0,L
ply1783,Ben,Davies,Wales,1993-04-24,Tottenham Hotspur,33.0,Defender,181.0,76.0,L
ply1784,Eric,Dier,England,1994-01-15,Tottenham Hotspur,15.0,Defender,188.0,88.0,R
ply1785,Matt,Doherty,Ireland,1992-01-16,Tottenham Hotspur,2.0,Defender,186.0,87.0,R
ply1786,Emerson,Royal,Brazil,1999-01-14,Tottenham Hotspur,12.0,Defender,183.0,79.0,R
ply1787,Malachi,Fagan-Walcott,England,2002-03-11,Tottenham Hotspur,46.0,Defender,189.0,77.0,R
ply1788,Clément,Lenglet,France,1995-06-17,Tottenham Hotspur,34.0,Defender,186.0,81.0,L
ply1789,Brooklyn,Lyons-Foster,England,2000-12-01,Tottenham Hotspur,53.0,Defender,181.0,70.0,R
ply1790,Maksim,Paskotši,Estonia,2003-01-19,Tottenham Hotspur,48.0,Defender,170.0,,R
ply1791,Davinson,Sánchez,Colombia,1996-06-12,Tottenham Hotspur,6.0,Defender,187.0,81.0,R
ply1792,Djed,Spence,England,2000-08-09,Tottenham Hotspur,24.0,Defender,184.0,71.0,R
ply1793,Japhet,Tanganga,England,1999-03-31,Tottenham Hotspur,25.0,Defender,184.0,73.0,R
ply1794,Yves,Bissouma,Mali,1996-08-30,Tottenham Hotspur,38.0,Midfielder,182.0,78.0,R
ply1795,Jamie,Bowden,England,2001-07-09,Tottenham Hotspur,54.0,Midfielder,175.0,64.0,R
ply1796,Pierre-Emile,Højbjerg,Denmark,1995-08-05,Tottenham Hotspur,5.0,Midfielder,185.0,81.0,R
ply1797,Pape,Sarr,Senegal,2002-09-14,Tottenham Hotspur,29.0,Midfielder,180.0,68.0,R
ply1798,Oliver,Skipp,England,2000-09-16,Tottenham Hotspur,4.0,Midfielder,175.0,70.0,R
ply1799,Harvey,White,England,2001-09-19,Tottenham Hotspur,42.0,Midfielder,168.0,60.0,L
ply1800,Bryan,Gil,Spain,2001-02-11,Tottenham Hotspur,11.0,Forward,175.0,67.0,L
ply1801,Harry,Kane,England,1993-07-28,Tottenham Hotspur,10.0,Forward,188.0,86.0,R
ply1802,Lucas,Moura,Brazil,1992-08-13,Tottenham Hotspur,27.0,Forward,172.0,70.0,R
ply1803,,Richarlison,Brazil,1997-05-10,Tottenham Hotspur,9.0,Forward,184.0,83.0,R
ply1804,Ryan,Sessegnon,England,2000-05-18,Tottenham Hotspur,19.0,Forward,178.0,70.0,L
ply1805,Heung-min,Son,South Korea,1992-07-08,Tottenham Hotspur,7.0,Forward,184.0,78.0,
ply1806,Marco,Savorani,Italy,1965-03-31,Tottenham Hotspur,,Goalkeeping,183.0,72.0,
ply1807,Stefano,Bruno,Italy,1975-09-05,Tottenham Hotspur,,Athletic,,,
ply1808,Costantino,Coratti,Italy,1967-11-12,Tottenham Hotspur,,Athletic,,,
ply1809,Giampiero,Ventrone,Italy,1960-04-14,Tottenham Hotspur,,Fitness,,,
ply1810,Gianluca,Conte,Italy,1972-05-28,Tottenham Hotspur,,Technique,,,
ply1811,Ryan,Mason,England,1991-06-13,Tottenham Hotspur,,Technique,175.0,71.0,R
ply1812,Gianni,Vio,Italy,1953-04-06,Tottenham Hotspur,,Technique,,,
ply1813,Charlie,Pérez,Spain,2002-06-07,Valencia CF,26.0,Goalkeeper,,,
ply1814,Cristian,Rivero,Spain,1998-03-21,Valencia CF,13.0,Goalkeeper,188.0,75.0,R
ply1815,Emilio,Bernad,Spain,1999-09-22,Valencia CF,42.0,Goalkeeper,184.0,72.0,L
ply1816,Iago,Herrerín,Spain,1988-01-25,Valencia CF,1.0,Goalkeeper,187.0,89.0,R
ply1817,,Jaume,Spain,1990-11-05,Valencia CF,,Goalkeeper,185.0,76.0,R
ply1818,Giorgi,Mamardashvili,Georgia,2000-09-29,Valencia CF,25.0,Goalkeeper,199.0,93.0,L
ply1819,César,Tarrega,Spain,2002-02-26,Valencia CF,38.0,Defender,193.0,,R
ply1820,Eray,Cömert,Switzerland,1998-02-04,Valencia CF,24.0,Defender,183.0,80.0,R
ply1821,Cristhian,Mosquera,Spain,2004-06-27,Valencia CF,33.0,Defender,191.0,,R
ply1822,Mouctar,Diakhaby,France,1996-12-19,Valencia CF,12.0,Defender,192.0,78.0,R
ply1823,Dimitri,Foulquier,Guadeloupe,1993-03-23,Valencia CF,20.0,Defender,183.0,78.0,R
ply1824,Gabriel,Paulista,Brazil,1990-11-26,Valencia CF,5.0,Defender,187.0,72.0,R
ply1825,,Gayà,Spain,1995-05-25,Valencia CF,14.0,Defender,172.0,66.0,L
ply1826,Jesús,Vázquez,Spain,2003-01-02,Valencia CF,21.0,Defender,182.0,79.0,L
ply1827,,Joseda,Spain,2002-05-01,Valencia CF,34.0,Defender,181.0,75.0,R
ply1828,Cenk,Özkaçar,Turkey,2000-10-06,Valencia CF,15.0,Defender,190.0,90.0,L
ply1829,Rubén,Iranzo,Spain,2003-03-14,Valencia CF,39.0,Defender,182.0,63.0,R
ply1830,Thierry,Correia,Portugal,1999-03-09,Valencia CF,2.0,Defender,179.0,69.0,R
ply1831,Toni,Lato,Spain,1997-11-21,Valencia CF,3.0,Defender,171.0,64.0,L
ply1832,André,Almeida,Portugal,2000-05-30,Valencia CF,18.0,Midfielder,172.0,62.0,R
ply1833,Hugo,Guillamón,Spain,2000-01-31,Valencia CF,6.0,Midfielder,178.0,65.0,R
ply1834,Ilaix,Moriba,Guinea,2003-01-19,Valencia CF,8.0,Midfielder,185.0,73.0,R
ply1835,Mario,Domínguez,Spain,2004-02-10,Valencia CF,46.0,Midfielder,175.0,,
ply1836,Yunus,Musah,USA,2002-11-29,Valencia CF,4.0,Midfielder,178.0,75.0,R
ply1837,,Nico,Spain,2002-01-03,Valencia CF,17.0,Midfielder,188.0,85.0,R
ply1839,,Yellu,Spain,2004-05-25,Valencia CF,35.0,Midfielder,192.0,,R
ply1840,Edinson,Cavani,Uruguay,1987-02-14,Valencia CF,7.0,Forward,184.0,77.0,R
ply1842,Fran,Pérez,Spain,2002-09-09,Valencia CF,29.0,Forward,176.0,,
ply1843,Hugo,Duro,Spain,1999-11-10,Valencia CF,19.0,Forward,182.0,76.0,L
ply1844,Hugo,González,Spain,2003-02-07,Valencia CF,31.0,Forward,180.0,,
ply1845,Marcos,André,Brazil,1996-10-20,Valencia CF,22.0,Forward,185.0,78.0,R
ply1846,Samu,Castillejo,Spain,1995-01-18,Valencia CF,11.0,Forward,182.0,67.0,L
ply1847,Samuel,Lino,Brazil,1999-12-23,Valencia CF,16.0,Forward,178.0,69.0,R
ply1848,,Ochotorena,Spain,1961-01-16,Valencia CF,,Goalkeeping,182.0,78.0,
ply2215,Vid,Belec,Slovenia,1990-06-06,APOEL Nikosia,27.0,Goalkeeper,193.0,84.0,R
ply2216,Andreas,Christodoulou,Cyprus,1997-03-26,APOEL Nikosia,22.0,Goalkeeper,188.0,,R
ply2217,Stefanos,Kittos,Cyprus,2002-02-23,APOEL Nikosia,88.0,Goalkeeper,,,
ply2218,Apostolos,Tsilingiris,Greece,2000-09-06,APOEL Nikosia,75.0,Goalkeeper,190.0,,
ply2219,Ángel,Crespo,Spain,1987-02-09,APOEL Nikosia,15.0,Defender,183.0,72.0,R
ply2220,Issam,Chebake,Morocco,1989-10-12,APOEL Nikosia,14.0,Defender,175.0,73.0,R
ply2221,Daniel,Dumbrăvanu,Moldova,2001-07-22,APOEL Nikosia,,Defender,192.0,72.0,L
ply2222,Franco,Ferrari,Argentina,1992-05-09,APOEL Nikosia,3.0,Defender,167.0,67.0,L
ply2223,Konstantinos,Giannakou,Cyprus,2005-04-25,APOEL Nikosia,69.0,Defender,,,
ply2224,Andreas,Karo,Cyprus,1996-09-09,APOEL Nikosia,2.0,Defender,190.0,80.0,R
ply2225,Mateo,Sušić,Bosnia-Herzegovina,1990-11-18,APOEL Nikosia,16.0,Defender,181.0,75.0,
ply2226,Christos,Wheeler,Cyprus,1997-06-29,APOEL Nikosia,42.0,Defender,171.0,,L
ply2227,Danny,Blum,Germany,1991-01-07,APOEL Nikosia,17.0,Midfielder,183.0,83.0,L
ply2228,Carlos,Eduardo,Brazil,2000-01-23,APOEL Nikosia,,Midfielder,179.0,,R
ply2229,Stavros,Charalambous,Cyprus,2005-02-23,APOEL Nikosia,79.0,Midfielder,,,
ply2230,,Dálcio,Portugal,1996-05-22,APOEL Nikosia,20.0,Midfielder,180.0,79.0,L
ply2231,Murtaz,Daushvili,Georgia,1989-05-01,APOEL Nikosia,8.0,Midfielder,178.0,77.0,R
ply2232,Giorgos,Efrem,Cyprus,1989-07-05,APOEL Nikosia,7.0,Midfielder,171.0,65.0,
ply2233,Stavros,Gavriel,Cyprus,2002-01-29,APOEL Nikosia,25.0,Midfielder,,,
ply2234,Georgi,Kostadinov,Bulgaria,1990-09-07,APOEL Nikosia,70.0,Midfielder,184.0,75.0,
ply2235,Amel,Mujanić,Sweden,2001-04-01,APOEL Nikosia,23.0,Midfielder,180.0,74.0,R
ply2236,Paris,Polykarpou,Cyprus,2000-09-23,APOEL Nikosia,35.0,Midfielder,,,
ply2237,Rafael,Moreira,Portugal,2002-04-05,APOEL Nikosia,90.0,Midfielder,177.0,64.0,R
ply2238,Kingsley,Sarfo,Ghana,1995-02-13,APOEL Nikosia,44.0,Midfielder,166.0,66.0,L
ply2239,Giannis,Satsias,Cyprus,2002-12-28,APOEL Nikosia,18.0,Midfielder,181.0,,R
ply2240,Lucas,Villafáñez,Argentina,1991-10-04,APOEL Nikosia,10.0,Midfielder,171.0,65.0,R
ply2241,Anastasios,Donis,Greece,1996-08-29,APOEL Nikosia,,Forward,178.0,76.0,R
ply2242,Marios,Elia,Cyprus,1996-05-19,APOEL Nikosia,19.0,Forward,186.0,,R
ply2243,Stavros,Georgiou,Cyprus,2004-10-19,APOEL Nikosia,74.0,Forward,188.0,,R
ply2244,Nicolas,Koutsakos,Cyprus,2003-11-14,APOEL Nikosia,89.0,Forward,180.0,,R
ply2245,Giorgi,Kvilitaia,Georgia,1993-10-01,APOEL Nikosia,11.0,Forward,193.0,82.0,R
ply2246,Anton,Maglica,Croatia,1991-11-11,APOEL Nikosia,9.0,Forward,180.0,76.0,
ply2247,,Marquinhos,Brazil,1997-01-26,APOEL Nikosia,36.0,Forward,173.0,81.0,R
ply2248,Dimitris,Theodorou,Cyprus,1997-09-10,APOEL Nikosia,21.0,Forward,175.0,,R
ply2249,Georgios,Skiathitis,Greece,1983-06-26,APOEL Nikosia,,Goalkeeping,,,
ply2250,Scott,Bain,Scotland,1991-11-22,Celtic FC,29.0,Goalkeeper,183.0,84.0,R
ply2251,Joe,Hart,England,1987-04-19,Celtic FC,1.0,Goalkeeper,196.0,91.0,R
ply2252,Benjamin,Siegrist,Switzerland,1992-01-31,Celtic FC,31.0,Goalkeeper,196.0,94.0,R
ply2253,Alexandro,Bernabei,Argentina,2000-09-24,Celtic FC,25.0,Defender,169.0,65.0,L
ply2254,Cameron,Carter-Vickers,USA,1997-12-31,Celtic FC,20.0,Defender,183.0,92.0,R
ply2255,Reo,Hatate,Japan,1997-11-21,Celtic FC,41.0,Defender,172.0,70.0,R
ply2256,Moritz,Jenz,Germany,1999-04-30,Celtic FC,6.0,Defender,190.0,86.0,R
ply2257,Josip,Juranović,Croatia,1995-08-16,Celtic FC,88.0,Defender,173.0,69.0,R
ply2258,Tony,Ralston,Scotland,1998-11-16,Celtic FC,56.0,Defender,178.0,70.0,R
ply2259,Carl,Starfelt,Sweden,1995-06-01,Celtic FC,4.0,Defender,187.0,83.0,R
ply2260,Greg,Taylor,Scotland,1997-11-05,Celtic FC,3.0,Defender,173.0,68.0,L
ply2261,Stephen,Welsh,Scotland,2000-01-19,Celtic FC,57.0,Defender,188.0,78.0,R
ply2262,Oliver,Abildgaard,Denmark,1996-06-10,Celtic FC,28.0,Midfielder,192.0,86.0,L
ply2263,James,Forrest,Scotland,1991-07-07,Celtic FC,49.0,Midfielder,175.0,75.0,R
ply2264,Sead,Hakšabanović,Montenegro,1999-05-04,Celtic FC,9.0,Midfielder,174.0,69.0,R
ply2265,Yosuke,Ideguchi,Japan,1996-08-23,Celtic FC,21.0,Midfielder,171.0,71.0,R
ply2266,James,McCarthy,Ireland,1990-11-12,Celtic FC,16.0,Midfielder,180.0,72.0,R
ply2267,Callum,McGregor,Scotland,1993-06-14,Celtic FC,42.0,Midfielder,178.0,73.0,L
ply2268,Aaron,Mooy,Australia,1990-09-15,Celtic FC,13.0,Midfielder,174.0,75.0,R
ply2269,Dane,Murray,Scotland,2003-06-26,Celtic FC,47.0,Midfielder,193.0,,R
ply2270,Matt,O'Riley,England,2000-11-21,Celtic FC,33.0,Midfielder,187.0,77.0,L
ply2271,Scott,Robertson,Scotland,2001-07-27,Celtic FC,35.0,Midfielder,185.0,,
ply2272,David,Turnbull,Scotland,1999-07-10,Celtic FC,14.0,Midfielder,185.0,75.0,
ply2273,Liel,Abada,Israel,2001-10-03,Celtic FC,11.0,Forward,168.0,,R
ply2274,Kyogo,Furuhashi,Japan,1995-01-20,Celtic FC,8.0,Forward,170.0,63.0,R
ply2275,Georgios,Giakoumakis,Greece,1994-12-09,Celtic FC,7.0,Forward,186.0,86.0,R
ply2276,,Jota,Portugal,1999-03-30,Celtic FC,17.0,Forward,175.0,60.0,
ply2277,Daizen,Maeda,Japan,1997-10-20,Celtic FC,38.0,Forward,173.0,67.0,R
ply2278,Stevie,Woods,Scotland,1970-02-23,Celtic FC,,Goalkeeping,188.0,76.0,
ply2279,Nils De,Mol,Switzerland,2001-05-03,FC Basel,16.0,Goalkeeper,183.0,84.0,R
ply2280,Mirko,Salvi,Switzerland,1994-02-14,FC Basel,13.0,Goalkeeper,188.0,82.0,R
ply2281,Kasim,Adams,Ghana,1995-06-22,FC Basel,15.0,Defender,190.0,86.0,R
ply2282,Arnau,Comas,Spain,2000-04-11,FC Basel,4.0,Defender,191.0,83.0,R
ply2283,Riccardo,Calafiori,Italy,2002-05-19,FC Basel,,Defender,186.0,76.0,L
ply2284,Noah,Katterbach,Germany,2001-04-13,FC Basel,3.0,Defender,180.0,73.0,L
ply2285,Michael,Lang,Switzerland,1991-02-08,FC Basel,5.0,Defender,185.0,79.0,R
ply2286,Andy,Pelmard,France,2000-03-12,FC Basel,21.0,Defender,180.0,68.0,R
ply2287,Sergio,López,Spain,1999-04-08,FC Basel,22.0,Defender,179.0,70.0,R
ply2288,Hugo,Vogel,France,2004-01-04,FC Basel,28.0,Defender,177.0,74.0,L
ply2289,Wouter,Burger,Netherlands,2001-02-16,FC Basel,23.0,Midfielder,190.0,83.0,L
ply2290,Liam,Chipperfield,Switzerland,2004-02-14,FC Basel,40.0,Midfielder,178.0,74.0,
ply2291,Andy,Diouf,France,2003-05-17,FC Basel,8.0,Midfielder,181.0,68.0,L
ply2292,Emmanuel,Essiam,Ghana,2003-12-19,FC Basel,18.0,Midfielder,183.0,72.0,R
ply2293,Fabian,Frei,Switzerland,1989-01-08,FC Basel,20.0,Midfielder,183.0,80.0,R
ply2294,Sayfallah,Ltaief,Switzerland,2000-04-22,FC Basel,42.0,Midfielder,178.0,77.0,R
ply2295,Yannick,Marchand,Switzerland,2000-02-09,FC Basel,38.0,Midfielder,183.0,70.0,R
ply2296,Taulant,Xhaka,Albania,1991-03-28,FC Basel,34.0,Midfielder,172.0,72.0,R
ply2297,Zeki,Amdouni,Switzerland,2000-12-04,FC Basel,9.0,Forward,185.0,79.0,
ply2298,Jean-Kévin,Augustin,France,1997-06-16,FC Basel,10.0,Forward,180.0,80.0,R
ply2299,Bradley,Fink,Switzerland,2003-04-17,FC Basel,14.0,Forward,193.0,85.0,
ply2300,Anton,Kade,Germany,2004-01-17,FC Basel,30.0,Forward,183.0,62.0,R
ply2302,Liam,Millar,Canada,1999-09-27,FC Basel,7.0,Forward,181.0,75.0,R
ply2303,Dan,Ndoye,Switzerland,2000-10-25,FC Basel,27.0,Forward,184.0,78.0,R
ply2304,Kaly,Sène,Senegal,2001-05-28,FC Basel,26.0,Forward,180.0,72.0,R
ply2305,Ádám,Szalai,Hungary,1987-12-09,FC Basel,11.0,Forward,193.0,93.0,R
ply2306,Tician,Tushi,Switzerland,2001-04-02,FC Basel,24.0,Forward,180.0,77.0,R
ply2307,Andi,Zeqiri,Switzerland,1999-06-22,FC Basel,17.0,Forward,185.0,80.0,L
ply2308,Justin,Bijlow,Netherlands,1998-01-22,Feyenoord,1.0,Goalkeeper,188.0,76.0,R
ply2309,Ofir,Marciano,Israel,1989-10-07,Feyenoord,21.0,Goalkeeper,193.0,87.0,R
ply2310,Devin,Remie,Netherlands,2003-03-13,Feyenoord,51.0,Goalkeeper,,,R
ply2311,Timon,Wellenreuther,Germany,1995-12-03,Feyenoord,22.0,Goalkeeper,188.0,80.0,R
ply2312,Mimeirhel,Benita,Netherlands,2003-11-17,Feyenoord,24.0,Defender,,,R
